order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_timestamp,order_estimated_delivery_date
tGNsyj4rxPpa,SEgnESgUye2K,delivered,2018-08-09 14:58:57,2018-08-09 17:15:16,2018-08-15 20:44:24,2018-08-22
7vRQQ1UkjB1K,MjCE5ciiiBCs,delivered,2017-10-12 18:42:59,2017-10-12 18:56:15,2017-10-19 21:44:46,2017-11-01
gWrBXQHGqgFq,ImUXlX62H9kC,delivered,2018-01-06 13:59:51,2018-01-06 14:06:51,2018-01-23 21:16:48,2018-02-09
hWRkcf7k1pFk,5FQCWT0Invsu,delivered,2017-09-28 09:48:38,2017-09-28 09:56:44,2017-10-05 18:29:46,2017-10-30
kk5uMfHqXkfo,Qu2WmCs7Pl3S,delivered,2018-07-01 23:01:29,2018-07-02 22:55:09,2018-07-05 23:03:42,2018-07-18
6acwB0h9xqzq,0uwVtCOUslxH,delivered,2017-02-17 15:29:41,2017-02-17 15:42:59,2017-02-23 16:47:53,2017-03-23
FoPB5tq46qtR,LsupRLB3jE0O,delivered,2018-08-25 15:08:14,2018-08-25 15:24:22,2018-08-28 19:40:53,2018-08-30
8gNagmTIYkGw,L7SbJpU8xEMM,delivered,2018-07-27 17:36:19,2018-07-27 19:50:19,2018-08-09 14:48:51,2018-08-23
dIcYOP4IdwUt,U8McHzwkl4ab,delivered,2017-08-28 08:26:30,2017-08-28 08:44:22,2017-09-06 18:29:58,2017-09-18
gLuZ2EOTlAYa,QkB8L9N6f7LE,delivered,2018-02-25 15:14:28,2018-02-25 15:27:50,2018-03-09 19:59:02,2018-03-16
dNUho2wLiXOU,4pMrqJzty1Us,delivered,2018-04-06 23:07:09,2018-04-07 13:50:20,2018-04-30 21:06:27,2018-05-04
6qgO4TEQHBhw,N1MfpECXFudc,delivered,2017-12-16 10:32:49,2017-12-16 10:55:00,2017-12-28 22:18:23,2018-03-22
T4kX4HdV2GJi,9jGO9z5zZO4x,delivered,2018-07-16 17:36:32,2018-07-16 17:50:13,2018-07-25 17:44:53,2018-08-15
a5jqoPQ0bcj6,KSajIYYfoizz,delivered,2017-04-06 16:03:32,2017-04-06 16:25:27,2017-04-12 09:38:45,2017-04-28
MBifGsiuL9Vn,UeTCThil5JYi,delivered,2017-11-01 16:34:41,2017-11-01 16:50:18,2017-11-09 20:32:35,2017-11-28
7LvMamvAuTZw,LS5fLg7Ww2ww,delivered,2017-08-11 21:59:06,2017-08-11 22:25:10,2017-08-22 21:38:12,2017-09-04
UOsmIKeMEW9b,WnBskYFZGENK,delivered,2017-10-09 11:32:15,2017-10-09 11:49:28,2017-10-24 20:34:09,2017-11-08
tj4bvlbsVlNO,aUJjIBNR7ebf,delivered,2017-05-17 15:56:53,2017-05-17 16:10:09,2017-05-23 12:24:43,2017-06-08
x1LmAUWjw01M,7I7Dvhf1bnoB,delivered,2017-07-22 22:19:01,2017-07-22 22:30:10,2017-08-07 14:20:12,2017-08-09
dRwkPhKjZQe5,BBaa8UX7gtoD,delivered,2018-04-18 14:11:11,2018-04-19 02:10:55,2018-05-04 21:41:09,2018-05-17
Oy0X3igObg3d,JKecbqquW5Ef,delivered,2018-08-18 11:09:38,2018-08-21 06:09:51,2018-08-27 16:07:00,2018-08-30
LK9KB6c3SbMr,ZcrRxdxcUWkD,delivered,2018-03-15 12:40:16,2018-03-16 03:50:08,2018-03-26 15:04:21,2018-04-04
ptJ4xfQM3HX6,lGY5PA4pghIT,delivered,2018-08-07 22:18:37,2018-08-07 22:30:14,2018-08-13 20:55:27,2018-08-23
BCgkH4xSYs2b,BPsaH5pyH8Zt,delivered,2017-04-20 11:56:40,2017-04-20 13:05:30,2017-05-22 15:25:48,2017-05-10
G5uBycpr6c4E,saafa0LBZrEJ,delivered,2017-09-02 16:50:32,2017-09-05 04:30:13,2017-09-12 19:22:25,2017-09-25
dNJo4BmhTkaB,L7TcYxDIK9xV,delivered,2017-07-27 12:50:46,2017-07-27 13:15:19,2017-08-01 13:42:28,2017-08-16
UPZCEZJp0QnQ,dH9wOyywGBxu,delivered,2017-08-08 11:03:13,2017-08-08 11:15:08,2017-08-21 17:24:37,2017-09-06
hbKQtq4Dr2VF,dLf5K6cshGwd,delivered,2018-01-16 13:36:16,2018-01-16 13:50:43,2018-01-24 20:09:53,2018-01-31
bM4uVOQzwjno,nazZydoed5Dm,delivered,2017-12-14 20:30:29,2017-12-14 20:38:29,2017-12-23 14:33:14,2018-01-12
jLOWVjtHdeTI,kkbeSrx2E4uU,delivered,2017-08-30 09:54:41,2017-08-30 10:05:15,2017-09-06 20:26:51,2017-09-20
c3iybrL1fYFD,CmarsOCK866z,delivered,2018-02-19 11:20:04,2018-02-21 06:20:06,2018-03-01 12:29:40,2018-03-16
4xvqd1EHXPIA,k9JtJoUdBw44,delivered,2018-04-27 21:16:06,2018-04-27 21:30:29,2018-05-02 22:16:43,2018-05-11
kqSm8y64NvUI,Lo7hCsSrbaui,delivered,2017-12-08 22:54:44,2017-12-12 03:50:24,2018-01-23 18:13:49,2018-01-09
BHdCytkePXxu,4iJiHQJzza0U,delivered,2017-12-18 20:45:14,2017-12-18 21:51:48,2017-12-26 18:36:52,2018-01-16
XlkCycRkVEbd,fLG6W435IkHU,delivered,2017-07-30 22:16:09,2017-07-30 22:30:18,2017-08-15 18:13:33,2017-08-18
7fj9Gops6Jgk,H5ZY6Vkt1FAP,delivered,2017-11-01 17:17:45,2017-11-01 17:31:14,2017-11-08 13:45:07,2017-11-21
tAtyWxRTXuEZ,in4USnkdFZFb,delivered,2018-03-15 23:52:07,2018-03-17 02:55:22,2018-03-28 00:49:49,2018-04-02
VJv0og7wkdbo,Dw4rJLu8OBj5,delivered,2017-11-25 13:35:19,2017-11-25 13:47:32,2017-12-19 17:49:05,2017-12-15
kFOAYpYsilyt,SRBxemC9rv3z,delivered,2018-01-02 13:37:04,2018-01-02 13:49:26,2018-01-12 20:57:06,2018-01-30
JAW8RMCtv35F,iG0SKChvU2WG,delivered,2017-08-29 10:46:21,2017-08-29 11:04:39,2017-09-13 22:38:05,2017-09-26
7YaGmbauxA7x,EKRiiI0eEN1K,delivered,2017-12-25 20:52:03,2017-12-26 20:47:24,2018-01-08 18:47:55,2018-02-05
l9A2JzRwebGl,sx5OhC3kUJbu,delivered,2018-04-11 11:41:21,2018-04-11 11:50:28,2018-04-26 19:42:49,2018-05-18
lQ4pr6cYdqxV,9BegR9vmWaN0,delivered,2017-02-28 21:38:21,2017-02-28 21:45:20,2017-03-03 14:32:27,2017-03-21
cr7F2ZLv1psq,6TtAqOq0vCXs,delivered,2017-05-01 22:43:15,2017-05-01 22:55:13,2017-05-13 07:11:44,2017-06-02
sh9puWDODjGa,RYtxk9JdHZEi,delivered,2017-08-07 10:28:07,2017-08-07 10:43:21,2017-08-09 17:38:48,2017-09-11
ZLs4A1sKQ8Tn,Z5UNvimrWCsJ,delivered,2018-07-22 14:17:47,2018-07-23 11:31:33,2018-07-31 14:03:34,2018-08-08
iAW7UVxwaLGr,3fQHcrQAntUb,delivered,2017-10-11 16:56:57,2017-10-11 17:08:57,2017-11-14 19:17:10,2017-11-17
yiWlcQRMSeC7,iyKee1XniSJC,shipped,2018-03-21 13:05:30,2018-03-21 13:15:27,,2018-04-16
xqhKrJj4uOZa,OHit92iZK9Wv,delivered,2018-04-02 17:11:30,2018-04-04 13:10:01,2018-04-12 15:58:51,2018-04-18
ljsYOPKmk5zN,okQ45rKsIAc8,delivered,2018-06-02 11:03:09,2018-06-02 11:15:16,2018-06-14 19:08:51,2018-07-17
svzsbmqg5Rne,p4qOgUnfWfMs,delivered,2018-06-10 17:39:08,2018-06-10 19:12:22,2018-06-21 00:18:35,2018-06-28
7IZGjPF4kg2y,R2U1WnzseN1j,delivered,2018-05-11 10:19:57,2018-05-11 10:30:26,2018-05-17 18:46:40,2018-05-30
1J1etagMyJNv,h4wMdLDK0qe1,delivered,2018-03-01 07:23:38,2018-03-02 07:29:04,2018-03-19 22:51:44,2018-03-21
JrURyroKUUuo,xQaG4pPPYw4S,delivered,2018-02-28 10:21:56,2018-02-28 10:35:35,2018-03-24 14:32:10,2018-04-02
Q2cXx6moplH8,l79xaY5m8dVl,delivered,2018-06-03 17:22:13,2018-06-03 17:35:13,2018-06-08 19:51:49,2018-07-05
ykIRrUpNewAj,s7rNydiyUtvn,delivered,2018-08-20 09:18:49,2018-08-20 14:53:41,2018-08-29 22:58:53,2018-08-27
7FpnDM1ARaGc,WZQsYMLM4VXZ,delivered,2017-11-25 14:04:11,2017-11-25 14:17:44,2018-01-13 16:51:41,2017-12-20
dEX5MWXphivH,K1nKm8cxHL15,delivered,2018-03-04 15:21:49,2018-03-04 15:35:29,2018-03-13 10:32:21,2018-04-02
yY1ZPvk5CVRm,cyom8ZnF5ToQ,delivered,2017-02-15 20:50:04,2017-02-15 21:05:14,2017-03-07 08:47:40,2017-03-16
kad8OU8G2BWG,d7FgwLPvxm0w,delivered,2017-08-08 20:26:31,2017-08-08 20:43:31,2017-08-14 12:46:18,2017-08-30
CkGcdzGPtCUO,mhcJ5iXyF3Ni,delivered,2018-05-16 19:27:44,2018-05-16 19:37:23,2018-06-04 20:51:49,2018-06-11
gYH0MBqMpgzq,o9osviGDcyaq,delivered,2018-08-19 12:03:34,2018-08-20 11:32:06,2018-08-27 20:49:41,2018-08-29
JvGaL2kAt97j,Ckyonflqr5dD,delivered,2018-08-01 12:07:12,2018-08-01 13:04:17,2018-08-07 22:21:51,2018-08-24
NceGU5Sqc3Ue,R0IwbO9kRlaU,delivered,2018-07-20 23:03:32,2018-07-20 23:15:11,2018-07-27 20:48:33,2018-08-06
kSFEzq9n9c2K,G3pIELnJVBTt,delivered,2017-11-24 23:53:43,2017-11-25 01:53:19,2017-11-28 21:06:33,2017-12-14
0iBLtBldqS9b,BAJZjHSU8Zj7,delivered,2018-06-29 21:28:13,2018-06-29 22:20:34,2018-07-10 18:18:45,2018-07-24
N1ZslDZtBYQO,jAgkxpv2LoPO,delivered,2017-05-20 07:59:38,2017-05-20 08:10:09,2017-05-31 06:06:58,2017-06-22
DS9fVR3upgbL,ywCSa5V920Hs,delivered,2018-04-08 11:14:23,2018-04-08 11:30:24,2018-04-12 12:32:48,2018-04-27
Lt6psH3Mt0Aj,ctx5do4hY9ti,delivered,2017-11-22 14:42:31,2017-11-22 14:53:53,2017-12-29 23:27:12,2017-12-11
Id738f530bQd,YniHsPEpMNKT,delivered,2018-02-14 12:39:25,2018-02-14 12:55:57,2018-03-01 02:14:48,2018-03-13
j30Nh7fyiN2X,Jg7iPtayFbfd,delivered,2017-07-13 12:07:21,2017-07-13 12:23:48,2017-07-20 19:17:42,2017-08-04
clgyYc1jwvMR,HilGlXyybsCu,delivered,2018-07-20 12:14:10,2018-07-20 12:25:14,2018-07-31 14:42:49,2018-09-03
3BgLvksjuwn2,HEUWmfUOBfNu,delivered,2018-07-23 00:37:29,2018-07-24 11:32:22,2018-07-30 19:08:53,2018-08-09
jqNYEaOQS452,LnacEyWpk1h5,delivered,2018-07-05 00:58:05,2018-07-06 03:11:21,2018-07-14 00:04:50,2018-07-25
AUgn5v97OXfe,RAOX9rgZ3Hew,delivered,2018-05-08 21:04:24,2018-05-08 21:15:28,2018-05-21 20:48:51,2018-05-29
7EJ7WQCwaZLG,caDZD1cf9r8f,delivered,2017-11-13 21:19:37,2017-11-13 21:31:09,2017-11-22 13:33:44,2017-12-07
TKkvqu5kzk4r,BMIn775W7pNI,delivered,2017-07-29 15:38:47,2017-07-29 15:50:20,2017-08-07 18:56:00,2017-08-25
KGojGpLNAUOv,2th6c7o8HUgD,delivered,2018-03-13 07:45:39,2018-03-13 09:04:10,2018-04-03 14:58:55,2018-05-08
GvTJdcnl5Eln,tBY7eX9lekcK,delivered,2017-03-09 23:39:26,2017-03-09 23:39:26,2017-03-21 13:32:45,2017-03-30
rJO8agazPAAL,Fo96aGsUN7i5,delivered,2017-11-05 19:14:22,2017-11-07 07:30:35,2017-11-17 20:32:53,2017-11-29
Kkt0kBPXSMW1,ZOk4KIW3WZta,delivered,2018-01-30 10:43:01,2018-02-01 03:12:34,2018-02-26 14:26:53,2018-03-02
bdcPzexqzdNa,UHSFN37KY2Ox,delivered,2017-12-11 11:33:27,2017-12-13 09:30:49,2017-12-18 20:35:07,2018-01-02
MY9X1FC9QdAh,2AVfdAATNNfQ,delivered,2017-04-05 13:47:30,2017-04-05 13:55:12,2017-04-10 15:57:47,2017-04-28
Y6p65UDc4Brs,pT0vVQ06mKzP,delivered,2017-10-02 13:45:58,2017-10-04 03:04:13,2017-10-27 19:22:03,2017-11-01
28ZNRBmfFc6H,k0UqETWtxTBQ,delivered,2017-04-25 16:36:14,2017-04-25 16:45:15,2017-05-12 13:47:58,2017-05-26
6m7ejnqyYvJJ,1bdxJxbKPqCz,delivered,2017-11-08 16:19:34,2017-11-08 16:31:06,2017-11-17 00:58:38,2017-11-28
HrxA1SEUR5nb,yknTtPfrjNgT,delivered,2018-01-25 18:19:10,2018-01-25 18:32:05,2018-02-01 19:10:19,2018-02-21
u48nEmF5phH4,C752NdCF2DmL,delivered,2018-05-22 16:16:37,2018-05-22 16:37:00,2018-06-06 19:28:48,2018-06-14
PnTZfcNQ1LQK,UB8mShSwVdyL,delivered,2017-08-08 20:26:31,2017-08-08 20:43:31,2017-08-14 12:46:18,2017-08-30
8HP5YkStT05p,YZCrJAkRmqSn,delivered,2018-04-12 11:55:25,2018-04-13 13:14:12,2018-04-23 19:56:48,2018-05-07
1JrMp35RoSAx,M9eC10VabaK3,delivered,2018-01-03 19:50:16,2018-01-03 19:58:43,2018-01-26 21:52:36,2018-02-06
HUpCItovNIu6,JZdQyUIfLeo9,delivered,2017-06-06 15:56:55,2017-06-06 16:15:34,2017-06-19 21:37:44,2017-06-29
Ex3RBeaQHNgK,sRB0EIUNkeuC,delivered,2018-05-16 18:32:36,2018-05-16 18:57:20,2018-05-21 20:46:28,2018-05-30
LLfDURvSH3pQ,lz992fcudrvP,delivered,2017-03-15 22:26:48,2017-03-15 22:26:48,2017-03-27 18:14:00,2017-04-05
yB1GE0OdH75E,Wf7aVyruki0c,delivered,2017-06-21 17:28:49,2017-06-21 18:32:58,2017-06-25 08:02:51,2017-07-04
9rinFFKxJYGa,KynZhhKonGnc,delivered,2018-07-31 13:03:44,2018-08-02 05:15:20,2018-08-13 13:52:40,2018-08-27
j0EQ4ggUrIs0,9ugUqr2RTDoY,delivered,2017-12-09 23:11:20,2017-12-09 23:18:34,2018-01-08 20:39:36,2018-01-12
sPjcefIoJ6h0,ok2Q81VuyIO3,delivered,2017-03-31 14:05:50,2017-03-31 14:15:22,2017-04-12 12:55:52,2017-04-20
KDDV1wsXqxvd,wVSzXzKm5C4J,delivered,2018-03-19 10:21:46,2018-03-19 11:31:11,2018-03-29 23:09:34,2018-04-19
GOYhRhiKFapj,d5zNcmskxvLo,delivered,2017-12-27 11:59:15,2017-12-28 02:33:38,2018-01-16 21:59:14,2018-01-31
aPFJ5AUrQgtF,MK155zWNnc7x,delivered,2017-09-10 20:21:39,2017-09-10 20:30:20,2017-09-26 18:54:00,2017-09-28
HUlrnnqPAEFY,ofXeghnUsUEO,delivered,2018-07-23 10:20:16,2018-07-23 14:31:31,2018-07-27 16:50:54,2018-08-20
ItRjVZMlisj1,gkYsQ5Rnz0zN,delivered,2018-08-19 12:01:33,2018-08-21 04:50:20,2018-08-24 01:23:47,2018-08-27
N5dmcLFcKLFS,WBacwoFelFAv,delivered,2017-08-02 10:41:43,2017-08-02 10:55:12,2017-08-09 16:58:29,2017-08-22
mHDfSy9NjwM9,eixaHg5fcJAp,delivered,2017-06-08 19:33:51,2017-06-10 02:50:34,2017-06-28 09:51:48,2017-07-03
JtV4YwzfAOr1,kICruaNBzCEA,delivered,2017-08-29 21:51:54,2017-08-29 22:06:31,2017-09-12 23:03:00,2017-09-13
Bs8iNMjaZXvw,6Qoh0Fta8V2e,delivered,2017-07-17 14:07:15,2017-07-17 14:23:17,2017-08-02 16:47:49,2017-08-16
u2Dqg79iexrA,jOGnizqZyaZT,delivered,2018-05-27 15:26:14,2018-05-29 03:31:15,2018-06-08 15:43:49,2018-07-05
KRNhKE4JptVr,TaL8hKTjW66a,delivered,2017-11-26 10:53:19,2017-11-28 03:31:33,2017-12-07 16:28:37,2017-12-20
8gjj6rlKC929,IGNRXaOhBRDX,delivered,2018-04-19 17:50:07,2018-04-24 18:53:31,2018-04-27 15:48:53,2018-05-14
46aetTGyA3ya,2XZqX4V301tZ,delivered,2018-06-01 11:22:18,2018-06-01 11:35:20,2018-06-14 20:08:28,2018-07-18
iYJ3mPeJnHlj,kGtjFUSbDXuM,delivered,2018-07-10 11:37:03,2018-07-10 11:50:15,2018-08-03 19:21:59,2018-08-01
Oarpne8e8g01,hxPJ2pfZjjpP,delivered,2018-08-01 22:00:47,2018-08-01 22:10:16,2018-08-07 15:13:50,2018-08-22
wfS0zsOYg1tr,kHjYeFs4kMbB,delivered,2017-04-28 12:23:56,2017-04-28 13:05:29,2017-06-02 12:48:02,2017-05-24
tsvDHcmbJek4,5xCzvd89cXok,delivered,2018-01-15 17:03:23,2018-01-16 03:40:05,2018-02-06 15:56:54,2018-02-09
Eto0Z6FkD7po,rG3hoqQM1Kwl,delivered,2018-07-15 18:01:16,2018-07-16 18:31:30,2018-07-23 20:48:33,2018-08-08
u0OlzofYBwJ7,aTqvteAWBqX6,delivered,2018-02-08 16:20:19,2018-02-08 17:07:26,2018-02-23 22:39:21,2018-03-07
0KKcVBBba4JF,D7ezkEI0Vraa,delivered,2018-03-17 11:06:27,2018-03-19 20:28:03,2018-04-02 13:26:28,2018-04-05
Chc23YagrTwg,79ngYKUL70Cm,delivered,2018-05-09 11:38:03,2018-05-09 11:51:36,2018-05-15 14:38:35,2018-05-28
Pk5AvKs9ZiUU,5SmhLsAdkG1A,delivered,2018-01-28 12:20:36,2018-01-28 12:39:59,2018-02-01 19:51:24,2018-02-21
CHaHLSPwUhkM,7w9yfg6lfnnZ,delivered,2017-11-27 17:46:56,2017-11-29 19:16:56,2018-01-15 22:09:09,2018-01-03
ekVq4ih57vzn,mmeBtblsWQT3,delivered,2017-07-10 13:33:35,2017-07-12 02:10:43,2017-07-20 20:04:12,2017-07-28
mgkpuToBh95k,WoOgMXmbmgPP,delivered,2018-07-19 13:32:10,2018-07-21 03:10:15,2018-07-28 00:56:35,2018-08-06
szzc3GVGC7tV,8CMTfQwb3JHH,delivered,2017-09-05 15:30:01,2017-09-06 03:04:15,2017-09-14 23:17:36,2017-10-06
NgIdjZLKQjCW,9roKYqWrMjUj,delivered,2018-05-13 13:05:02,2018-05-13 13:33:22,2018-05-15 19:37:06,2018-05-24
X3TfCKhfagLw,ZFTusAMrK0es,delivered,2017-07-24 20:28:19,2017-07-24 20:42:57,2017-07-28 19:29:31,2017-08-15
RtSCZg7wDNf0,zxocByVlr4WW,delivered,2018-05-10 08:41:04,2018-05-11 03:10:25,2018-05-21 16:11:01,2018-05-25
goGheAA8BnqZ,GSVWssOk2trR,delivered,2018-04-27 19:27:17,2018-04-27 19:52:04,2018-05-09 19:41:54,2018-06-07
e8KBu2x014mE,Z9Ilgi7zWvxS,delivered,2018-01-22 21:07:44,2018-01-22 21:19:29,2018-01-31 20:58:37,2018-02-14
oMN8l1n1W32m,BZt7UaCuthlX,delivered,2018-03-23 10:10:23,2018-03-23 10:29:04,2018-03-27 00:48:37,2018-04-05
A0KyOKVoVIE0,gZn7lqFDZIqN,delivered,2017-06-08 04:16:46,2017-06-09 19:30:12,2017-06-19 16:47:27,2017-06-22
aEyMjKa8SNVJ,1jx02i7hIlHn,delivered,2017-11-24 22:56:56,2017-11-26 22:53:54,2017-12-15 18:24:56,2017-12-11
3PgiZHc17BBG,ZepNyTajc8qQ,delivered,2017-12-20 12:48:35,2017-12-20 12:57:36,2018-01-05 13:57:26,2018-01-23
t9PTSz3vRb7C,vh3BsYm55LsR,delivered,2018-06-17 10:38:53,2018-06-17 11:00:59,2018-06-23 03:05:00,2018-07-05
hJWe4ZxFYnYI,0r1zyQtBFvtx,delivered,2017-08-10 16:07:21,2017-08-10 16:25:17,2017-08-19 14:17:43,2017-08-30
WZquhsALOtKm,lEKQ3882U5YV,delivered,2018-02-16 18:32:10,2018-02-16 18:46:48,2018-02-28 22:56:54,2018-03-12
1IqMh9YXxguX,6QghFef5zUeo,delivered,2017-11-21 21:24:19,2017-11-21 21:36:57,2017-11-30 20:07:17,2017-12-01
cZUFy1zmxaE1,29Vqy7KvrOll,delivered,2017-11-17 19:41:56,2017-11-17 20:10:44,2017-12-14 02:13:35,2017-12-13
OayxbxKlC09C,hGepE1xSRaRM,canceled,2017-10-21 17:39:23,2017-10-21 17:49:28,,2017-11-03
r60SIGWmxo7s,OGlGvirnOT2B,delivered,2018-04-05 13:27:20,2018-04-05 13:48:42,2018-04-13 23:05:53,2018-04-24
aklJdYLQVAt2,GVAe87WuRYWv,delivered,2018-03-22 21:09:18,2018-03-22 21:27:47,2018-03-29 16:37:54,2018-04-10
zv1UeeyYmuC5,55rpcIXoOUK6,delivered,2018-01-17 10:40:26,2018-01-17 10:51:24,2018-01-30 17:37:34,2018-02-21
Aed9PHypReeo,zOw1KHVJZaaD,delivered,2017-09-25 22:22:18,2017-09-26 22:28:18,2017-10-04 12:39:54,2017-10-25
7B1tdZxWhAiX,Q90aZIiCAw9N,delivered,2017-01-05 13:01:48,2017-01-07 03:45:49,2017-01-16 15:43:21,2017-02-13
AiXehwHu3S3y,COb4CQvlaAZE,delivered,2017-11-22 15:46:39,2017-11-22 15:54:49,2017-12-06 14:44:46,2017-12-13
zKExXm3q1Uo2,m3fmFpdemen4,delivered,2017-08-06 10:03:33,2017-08-06 10:23:39,2017-08-11 21:10:10,2017-08-31
VGg0GanqOhK5,QuYSfhTPEFvj,delivered,2017-08-28 09:04:54,2017-08-28 09:15:13,2017-09-08 17:21:38,2017-09-25
UBmopBsitk9p,ES6XDotPQckT,delivered,2017-08-30 00:02:39,2017-08-30 00:25:58,2017-09-14 20:33:45,2017-10-03
y2xPrW5KRTin,nytH1ymEAPeT,delivered,2017-05-21 17:05:07,2017-05-21 17:15:25,2017-05-24 17:19:55,2017-06-06
2Xg7IJTGjK2d,tL1zdojPPGSx,delivered,2018-07-07 14:04:26,2018-07-07 14:15:15,2018-07-13 17:03:07,2018-07-25
gdZNVSsi9D5j,CBQk9DkimYOZ,delivered,2018-08-06 13:16:55,2018-08-07 04:05:15,2018-08-13 13:14:51,2018-09-05
B8kxYU6L6twX,3o5Obiekdwau,delivered,2017-11-24 21:05:51,2017-11-24 23:56:34,2017-12-20 16:23:54,2017-12-27
Ezm9hIvAh62i,Y2GrQeOU2yMb,delivered,2018-02-07 21:33:54,2018-02-07 22:35:27,2018-02-16 00:22:19,2018-03-12
lQCrLXb7DJwx,XgM7ABKsfY74,delivered,2017-08-07 10:50:46,2017-08-07 11:05:09,2017-08-21 21:16:43,2017-08-25
4AAlz8h7x3VV,0vUs4fZMkyOk,delivered,2017-03-01 17:58:28,2017-03-01 18:10:20,2017-03-07 09:35:41,2017-03-21
wPZkKsks7D2X,i42D7xupBL3Y,delivered,2017-07-30 11:30:39,2017-08-04 11:33:04,2017-08-04 19:57:56,2017-08-11
uRFmuSew0UqJ,GLVC5MCzOpdW,delivered,2018-07-26 20:01:37,2018-07-27 16:45:16,2018-07-31 16:18:24,2018-08-02
j30N3YF1e6Bj,Hgs25AONHzjj,delivered,2017-04-20 20:42:44,2017-04-20 20:55:09,2017-05-11 13:07:46,2017-05-25
7OTYvFYXNO0G,yTi12LqUjF7B,delivered,2017-12-27 17:27:05,2017-12-27 17:35:20,2018-01-05 00:33:04,2018-01-29
e7Z0mwhVoRjL,fTxYu3Gs65gt,delivered,2018-05-22 23:14:30,2018-05-23 00:20:24,2018-06-08 17:58:50,2018-06-13
8jt7qNQzP08J,KiMNB4MP3TLc,delivered,2017-12-06 13:05:37,2017-12-07 03:16:15,2018-01-09 12:04:56,2017-12-29
eGD2eKbOS6W3,gqsp85xvIjXe,delivered,2018-07-23 17:07:54,2018-07-24 11:32:28,2018-07-30 20:12:20,2018-08-07
3qV6FKQflhiR,Ajy23te0qhlO,delivered,2017-06-15 01:15:36,2017-06-17 03:47:39,2017-06-29 11:35:00,2017-07-06
E1PphbdTYKh9,4LzcE171J3Of,delivered,2018-04-15 22:51:45,2018-04-15 23:10:00,2018-04-24 16:04:58,2018-04-27
hL0YvSv4FWdw,qPakcFmxdAlF,delivered,2017-08-03 20:28:45,2017-08-05 03:03:27,2017-08-14 18:12:37,2017-09-05
rPErpcKBQRyo,yTjsQFAh7fS9,delivered,2017-11-29 23:45:13,2017-11-29 23:56:34,2017-12-28 23:13:43,2017-12-21
WE0yHrT6jZzQ,PRXM4vl8q9yV,delivered,2018-05-29 19:09:30,2018-05-29 19:32:26,2018-06-19 23:09:51,2018-07-05
oOOehsdgEVaj,CBkyLfKXdZCp,delivered,2018-04-29 20:42:30,2018-04-29 20:54:42,2018-05-10 19:16:46,2018-05-29
hmlogA81X57K,b26XSPe9SHSe,delivered,2018-07-07 22:18:33,2018-07-10 08:35:19,2018-07-12 21:32:44,2018-08-02
sXORz1gsF1GI,nCCJlYK7MELa,delivered,2017-10-17 10:16:16,2017-10-17 10:28:18,2017-10-20 22:05:20,2017-11-07
qA7wfBIKRcQa,LtTIfu0zKhGg,delivered,2017-04-09 16:26:13,2017-04-09 16:35:10,2017-04-18 15:53:47,2017-05-16
EEIcjZkhHBF1,8lFW6k6Q4DxF,delivered,2018-04-07 20:14:01,2018-04-07 20:28:25,2018-04-19 12:03:56,2018-04-27
ZfNwzgW8kWCs,tHFUzBwwlRCO,delivered,2017-11-29 21:46:27,2017-11-29 21:56:58,2017-12-20 17:09:25,2017-12-22
bwbca0NE8SDU,w1R7t6yo38Gd,delivered,2018-05-17 17:43:13,2018-05-18 03:56:14,2018-06-07 14:35:41,2018-06-06
EIuouJCmNUeL,yHXRZDKBcmCD,delivered,2018-05-30 14:54:26,2018-05-31 14:54:47,2018-06-15 14:05:24,2018-07-18
47FJay18FlNh,qUi4O8CjnFGi,delivered,2018-02-27 18:36:39,2018-02-27 18:50:29,2018-03-13 23:44:26,2018-03-19
PyKEasfO8PpL,fudyvcEFSaiv,delivered,2018-05-28 21:25:51,2018-05-28 21:55:31,2018-06-07 21:12:57,2018-06-29
FrFyUOz8kFlJ,xF0PLymIJosv,delivered,2018-05-04 17:31:14,2018-05-05 03:33:39,2018-05-12 15:26:36,2018-05-18
esxc1ngtrKba,cLdY7uV2j2KG,delivered,2018-06-02 21:17:37,2018-06-02 21:31:52,2018-06-06 19:52:08,2018-06-28
o0XdLHNF80nw,LQYNLz1hlCib,delivered,2017-01-05 13:36:07,2017-01-07 03:45:47,2017-01-16 17:27:34,2017-02-13
0uDuFAyyAD11,oLPI2vBuzrmx,delivered,2017-11-02 22:49:47,2017-11-02 23:10:26,2017-11-17 00:27:34,2017-11-24
eU9V66cTTDqi,ymD38wMzuK9B,delivered,2018-06-07 19:42:40,2018-06-07 19:55:49,2018-06-22 01:08:28,2018-07-23
13HnxjjTTtVe,rXDK2HgzeFQw,delivered,2017-08-16 08:00:13,2017-08-16 08:10:14,2017-09-01 20:41:04,2017-09-08
jSpds5G3H0Cy,Q5okP1PoRQuT,delivered,2017-11-08 18:45:19,2017-11-08 18:55:55,2017-11-20 18:45:46,2017-12-04
gmKQ7CZJFAB4,0GTJqNcgCWxH,delivered,2017-05-14 11:07:53,2017-05-14 11:22:25,2017-05-26 10:07:54,2017-06-06
kbr44tsE7beJ,54M88f95Tl4O,delivered,2018-01-26 16:19:34,2018-01-27 02:52:27,2018-02-09 21:38:39,2018-03-02
